,AreaId,Geometry
20406,232796,"MULTIPOLYGON(((-73.9762636472424 40.797281110762,-73.9754001073615 40.798413381162,-73.9736730275997 40.798413381162,-73.9728094877188 40.797281110762,-73.9736730275997 40.7961488210493,-73.9754001073615 40.7961488210493,-73.9762636472424 40.797281110762)))"
20407,232797,"MULTIPOLYGON(((-73.9762636472424 40.7995456322492,-73.9754001073615 40.8006778640235,-73.9736730275997 40.8006778640235,-73.9728094877188 40.7995456322492,-73.9736730275997 40.798413381162,-73.9754001073615 40.798413381162,-73.9762636472424 40.7995456322492)))"
20408,232798,"MULTIPOLYGON(((-73.9762636472424 40.8018100764847,-73.9754001073615 40.8029422696327,-73.9736730275997 40.8029422696327,-73.9728094877188 40.8018100764847,-73.9736730275997 40.8006778640235,-73.9754001073615 40.8006778640235,-73.9762636472424 40.8018100764847)))"
20549,232939,"MULTIPOLYGON(((-73.9736730275997 40.7009675504213,-73.9728094877188 40.7021014619957,-73.971082407957 40.7021014619957,-73.9702188680761 40.7009675504213,-73.971082407957 40.6998336195439,-73.9728094877188 40.6998336195439,-73.9736730275997 40.7009675504213)))"
20550,232940,"MULTIPOLYGON(((-73.9736730275997 40.703235354267,-73.9728094877188 40.7043692272351,-73.971082407957 40.7043692272351,-73.9702188680761 40.703235354267,-73.971082407957 40.7021014619957,-73.9728094877188 40.7021014619957,-73.9736730275997 40.703235354267)))"
20551,232941,"MULTIPOLYGON(((-73.9736730275997 40.7055030808998,-73.9728094877188 40.706636915261,-73.971082407957 40.706636915261,-73.9702188680761 40.7055030808998,-73.971082407957 40.7043692272351,-73.9728094877188 40.7043692272351,-73.9736730275997 40.7055030808998)))"
20552,232942,"MULTIPOLYGON(((-73.9736730275997 40.7077707303186,-73.9728094877188 40.7089045260726,-73.971082407957 40.7089045260726,-73.9702188680761 40.7077707303186,-73.971082407957 40.706636915261,-73.9728094877188 40.706636915261,-73.9736730275997 40.7077707303186)))"
20553,232943,"MULTIPOLYGON(((-73.9736730275997 40.7100383025227,-73.9728094877188 40.7111720596689,-73.971082407957 40.7111720596689,-73.9702188680761 40.7100383025227,-73.971082407957 40.7089045260726,-73.9728094877188 40.7089045260726,-73.9736730275997 40.7100383025227)))"
20554,232944,"MULTIPOLYGON(((-73.9736730275997 40.712305797511,-73.9728094877188 40.713439516049,-73.971082407957 40.713439516049,-73.9702188680761 40.712305797511,-73.971082407957 40.7111720596689,-73.9728094877188 40.7111720596689,-73.9736730275997 40.712305797511)))"
20555,232945,"MULTIPOLYGON(((-73.9736730275997 40.7145732152828,-73.9728094877188 40.7157068952121,-73.971082407957 40.7157068952121,-73.9702188680761 40.7145732152828,-73.971082407957 40.713439516049,-73.9728094877188 40.713439516049,-73.9736730275997 40.7145732152828)))"
20556,232946,"MULTIPOLYGON(((-73.9736730275997 40.7168405558369,-73.9728094877188 40.7179741971571,-73.971082407957 40.7179741971571,-73.9702188680761 40.7168405558369,-73.971082407957 40.7157068952121,-73.9728094877188 40.7157068952121,-73.9736730275997 40.7168405558369)))"
20557,232947,"MULTIPOLYGON(((-73.9736730275997 40.7191078191726,-73.9728094877188 40.7202414218832,-73.971082407957 40.7202414218832,-73.9702188680761 40.7191078191726,-73.971082407957 40.7179741971571,-73.9728094877188 40.7179741971571,-73.9736730275997 40.7191078191726)))"
20558,232948,"MULTIPOLYGON(((-73.9736730275997 40.7213750052889,-73.9728094877188 40.7225085693895,-73.971082407957 40.7225085693895,-73.9702188680761 40.7213750052889,-73.971082407957 40.7202414218832,-73.9728094877188 40.7202414218832,-73.9736730275997 40.7213750052889)))"
20559,232949,"MULTIPOLYGON(((-73.9736730275997 40.7236421141849,-73.9728094877188 40.7247756396749,-73.971082407957 40.7247756396749,-73.9702188680761 40.7236421141849,-73.971082407957 40.7225085693895,-73.9728094877188 40.7225085693895,-73.9736730275997 40.7236421141849)))"
20560,232950,"MULTIPOLYGON(((-73.9736730275997 40.7259091458596,-73.9728094877188 40.7270426327387,-73.971082407957 40.7270426327387,-73.9702188680761 40.7259091458596,-73.971082407957 40.7247756396749,-73.9728094877188 40.7247756396749,-73.9736730275997 40.7259091458596)))"
20561,232951,"MULTIPOLYGON(((-73.9736730275997 40.7281761003121,-73.9728094877188 40.7293095485798,-73.971082407957 40.7293095485798,-73.9702188680761 40.7281761003121,-73.971082407957 40.7270426327387,-73.9728094877188 40.7270426327387,-73.9736730275997 40.7281761003121)))"
20562,232952,"MULTIPOLYGON(((-73.9736730275997 40.7304429775416,-73.9728094877188 40.7315763871974,-73.971082407957 40.7315763871974,-73.9702188680761 40.7304429775416,-73.971082407957 40.7293095485798,-73.9728094877188 40.7293095485798,-73.9736730275997 40.7304429775416)))"
20563,232953,"MULTIPOLYGON(((-73.9736730275997 40.7327097775471,-73.9728094877188 40.7338431485906,-73.971082407957 40.7338431485906,-73.9702188680761 40.7327097775471,-73.971082407957 40.7315763871974,-73.9728094877188 40.7315763871974,-73.9736730275997 40.7327097775471)))"
20564,232954,"MULTIPOLYGON(((-73.9736730275997 40.7349765003277,-73.9728094877188 40.7361098327584,-73.971082407957 40.7361098327584,-73.9702188680761 40.7349765003277,-73.971082407957 40.7338431485906,-73.9728094877188 40.7338431485906,-73.9736730275997 40.7349765003277)))"
20565,232955,"MULTIPOLYGON(((-73.9736730275997 40.7372431458824,-73.9728094877188 40.7383764396998,-73.971082407957 40.7383764396998,-73.9702188680761 40.7372431458824,-73.971082407957 40.7361098327584,-73.9728094877188 40.7361098327584,-73.9736730275997 40.7372431458824)))"
20566,232956,"MULTIPOLYGON(((-73.9736730275997 40.7395097142104,-73.9728094877188 40.7406429694141,-73.971082407957 40.7406429694141,-73.9702188680761 40.7395097142104,-73.971082407957 40.7383764396998,-73.9728094877188 40.7383764396998,-73.9736730275997 40.7395097142104)))"
20567,232957,"MULTIPOLYGON(((-73.9736730275997 40.7417762053108,-73.9728094877188 40.7429094219003,-73.971082407957 40.7429094219003,-73.9702188680761 40.7417762053108,-73.971082407957 40.7406429694141,-73.9728094877188 40.7406429694141,-73.9736730275997 40.7417762053108)))"
20568,232958,"MULTIPOLYGON(((-73.9736730275997 40.7440426191826,-73.9728094877188 40.7451757971575,-73.971082407957 40.7451757971575,-73.9702188680761 40.7440426191826,-73.971082407957 40.7429094219003,-73.9728094877188 40.7429094219003,-73.9736730275997 40.7440426191826)))"
20569,232959,"MULTIPOLYGON(((-73.9736730275997 40.7463089558248,-73.9728094877188 40.7474420951846,-73.971082407957 40.7474420951846,-73.9702188680761 40.7463089558248,-73.971082407957 40.7451757971575,-73.9728094877188 40.7451757971575,-73.9736730275997 40.7463089558248)))"
20570,232960,"MULTIPOLYGON(((-73.9736730275997 40.7485752152367,-73.9728094877188 40.749708315981,-73.971082407957 40.749708315981,-73.9702188680761 40.7485752152367,-73.971082407957 40.7474420951846,-73.9728094877188 40.7474420951846,-73.9736730275997 40.7485752152367)))"
20571,232961,"MULTIPOLYGON(((-73.9736730275997 40.7508413974173,-73.9728094877188 40.7519744595455,-73.971082407957 40.7519744595455,-73.9702188680761 40.7508413974173,-73.971082407957 40.749708315981,-73.9728094877188 40.749708315981,-73.9736730275997 40.7508413974173)))"
20572,232962,"MULTIPOLYGON(((-73.9736730275997 40.7531075023656,-73.9728094877188 40.7542405258774,-73.971082407957 40.7542405258774,-73.9702188680761 40.7531075023656,-73.971082407957 40.7519744595455,-73.9728094877188 40.7519744595455,-73.9736730275997 40.7531075023656)))"
20573,232963,"MULTIPOLYGON(((-73.9736730275997 40.7553735300808,-73.9728094877188 40.7565065149757,-73.971082407957 40.7565065149757,-73.9702188680761 40.7553735300808,-73.971082407957 40.7542405258774,-73.9728094877188 40.7542405258774,-73.9736730275997 40.7553735300808)))"
20574,232964,"MULTIPOLYGON(((-73.9736730275997 40.7576394805619,-73.9728094877188 40.7587724268394,-73.971082407957 40.7587724268394,-73.9702188680761 40.7576394805619,-73.971082407957 40.7565065149757,-73.9728094877188 40.7565065149757,-73.9736730275997 40.7576394805619)))"
20575,232965,"MULTIPOLYGON(((-73.9736730275997 40.7599053538081,-73.9728094877188 40.7610382614678,-73.971082407957 40.7610382614678,-73.9702188680761 40.7599053538081,-73.971082407957 40.7587724268394,-73.9728094877188 40.7587724268394,-73.9736730275997 40.7599053538081)))"
20576,232966,"MULTIPOLYGON(((-73.9736730275997 40.7621711498184,-73.9728094877188 40.7633040188598,-73.971082407957 40.7633040188598,-73.9702188680761 40.7621711498184,-73.971082407957 40.7610382614678,-73.9728094877188 40.7610382614678,-73.9736730275997 40.7621711498184)))"
20577,232967,"MULTIPOLYGON(((-73.9736730275997 40.7644368685919,-73.9728094877188 40.7655696990145,-73.971082407957 40.7655696990145,-73.9702188680761 40.7644368685919,-73.971082407957 40.7633040188598,-73.9728094877188 40.7633040188598,-73.9736730275997 40.7644368685919)))"
20578,232968,"MULTIPOLYGON(((-73.9736730275997 40.7667025101277,-73.9728094877188 40.7678353019311,-73.971082407957 40.7678353019311,-73.9702188680761 40.7667025101277,-73.971082407957 40.7655696990145,-73.9728094877188 40.7655696990145,-73.9736730275997 40.7667025101277)))"
20579,232969,"MULTIPOLYGON(((-73.9736730275997 40.7689680744248,-73.9728094877188 40.7701008276087,-73.971082407957 40.7701008276087,-73.9702188680761 40.7689680744248,-73.971082407957 40.7678353019311,-73.9728094877188 40.7678353019311,-73.9736730275997 40.7689680744248)))"
20580,232970,"MULTIPOLYGON(((-73.9736730275997 40.7712335614825,-73.9728094877188 40.7723662760462,-73.971082407957 40.7723662760462,-73.9702188680761 40.7712335614825,-73.971082407957 40.7701008276087,-73.9728094877188 40.7701008276087,-73.9736730275997 40.7712335614825)))"
20581,232971,"MULTIPOLYGON(((-73.9736730275997 40.7734989712998,-73.9728094877188 40.7746316472429,-73.971082407957 40.7746316472429,-73.9702188680761 40.7734989712998,-73.971082407957 40.7723662760462,-73.9728094877188 40.7723662760462,-73.9736730275997 40.7734989712998)))"
20582,232972,"MULTIPOLYGON(((-73.9736730275997 40.7757643038757,-73.9728094877188 40.7768969411978,-73.971082407957 40.7768969411978,-73.9702188680761 40.7757643038757,-73.971082407957 40.7746316472429,-73.9728094877188 40.7746316472429,-73.9736730275997 40.7757643038757)))"
20583,232973,"MULTIPOLYGON(((-73.9736730275997 40.7780295592093,-73.9728094877188 40.77916215791,-73.971082407957 40.77916215791,-73.9702188680761 40.7780295592093,-73.971082407957 40.7768969411978,-73.9728094877188 40.7768969411978,-73.9736730275997 40.7780295592093)))"
20584,232974,"MULTIPOLYGON(((-73.9736730275997 40.7802947372999,-73.9728094877188 40.7814272973786,-73.971082407957 40.7814272973786,-73.9702188680761 40.7802947372999,-73.971082407957 40.77916215791,-73.9728094877188 40.77916215791,-73.9736730275997 40.7802947372999)))"
20585,232975,"MULTIPOLYGON(((-73.9736730275997 40.7825598381463,-73.9728094877188 40.7836923596027,-73.971082407957 40.7836923596027,-73.9702188680761 40.7825598381463,-73.971082407957 40.7814272973786,-73.9728094877188 40.7814272973786,-73.9736730275997 40.7825598381463)))"
20586,232976,"MULTIPOLYGON(((-73.9736730275997 40.7848248617478,-73.9728094877188 40.7859573445814,-73.971082407957 40.7859573445814,-73.9702188680761 40.7848248617478,-73.971082407957 40.7836923596027,-73.9728094877188 40.7836923596027,-73.9736730275997 40.7848248617478)))"
20587,232977,"MULTIPOLYGON(((-73.9736730275997 40.7870898081035,-73.9728094877188 40.7882222523138,-73.971082407957 40.7882222523138,-73.9702188680761 40.7870898081035,-73.971082407957 40.7859573445814,-73.9728094877188 40.7859573445814,-73.9736730275997 40.7870898081035)))"
20588,232978,"MULTIPOLYGON(((-73.9736730275997 40.7893546772123,-73.9728094877188 40.7904870827989,-73.971082407957 40.7904870827989,-73.9702188680761 40.7893546772123,-73.971082407957 40.7882222523138,-73.9728094877188 40.7882222523138,-73.9736730275997 40.7893546772123)))"
20589,232979,"MULTIPOLYGON(((-73.9736730275997 40.7916194690735,-73.9728094877188 40.792751836036,-73.971082407957 40.792751836036,-73.9702188680761 40.7916194690735,-73.971082407957 40.7904870827989,-73.9728094877188 40.7904870827989,-73.9736730275997 40.7916194690735)))"
20590,232980,"MULTIPOLYGON(((-73.9736730275997 40.7938841836861,-73.9728094877188 40.7950165120239,-73.971082407957 40.7950165120239,-73.9702188680761 40.7938841836861,-73.971082407957 40.792751836036,-73.9728094877188 40.792751836036,-73.9736730275997 40.7938841836861)))"
20591,232981,"MULTIPOLYGON(((-73.9736730275997 40.7961488210493,-73.9728094877188 40.797281110762,-73.971082407957 40.797281110762,-73.9702188680761 40.7961488210493,-73.971082407957 40.7950165120239,-73.9728094877188 40.7950165120239,-73.9736730275997 40.7961488210493)))"
20592,232982,"MULTIPOLYGON(((-73.9736730275997 40.798413381162,-73.9728094877188 40.7995456322492,-73.971082407957 40.7995456322492,-73.9702188680761 40.798413381162,-73.971082407957 40.797281110762,-73.9728094877188 40.797281110762,-73.9736730275997 40.798413381162)))"
20593,232983,"MULTIPOLYGON(((-73.9736730275997 40.8006778640235,-73.9728094877188 40.8018100764847,-73.971082407957 40.8018100764847,-73.9702188680761 40.8006778640235,-73.971082407957 40.7995456322492,-73.9728094877188 40.7995456322492,-73.9736730275997 40.8006778640235)))"
20594,232984,"MULTIPOLYGON(((-73.9736730275997 40.8029422696327,-73.9728094877188 40.8040744434675,-73.971082407957 40.8040744434675,-73.9702188680761 40.8029422696327,-73.971082407957 40.8018100764847,-73.9728094877188 40.8018100764847,-73.9736730275997 40.8029422696327)))"
20735,233125,"MULTIPOLYGON(((-73.971082407957 40.6998336195439,-73.9702188680761 40.7009675504213,-73.9684917883144 40.7009675504213,-73.9676282484335 40.6998336195439,-73.9684917883144 40.6986996693636,-73.9702188680761 40.6986996693636,-73.971082407957 40.6998336195439)))"
20736,233126,"MULTIPOLYGON(((-73.971082407957 40.7021014619957,-73.9702188680761 40.703235354267,-73.9684917883144 40.703235354267,-73.9676282484335 40.7021014619957,-73.9684917883144 40.7009675504213,-73.9702188680761 40.7009675504213,-73.971082407957 40.7021014619957)))"
20737,233127,"MULTIPOLYGON(((-73.971082407957 40.7043692272351,-73.9702188680761 40.7055030808998,-73.9684917883144 40.7055030808998,-73.9676282484335 40.7043692272351,-73.9684917883144 40.703235354267,-73.9702188680761 40.703235354267,-73.971082407957 40.7043692272351)))"
20738,233128,"MULTIPOLYGON(((-73.971082407957 40.706636915261,-73.9702188680761 40.7077707303186,-73.9684917883144 40.7077707303186,-73.9676282484335 40.706636915261,-73.9684917883144 40.7055030808998,-73.9702188680761 40.7055030808998,-73.971082407957 40.706636915261)))"
20739,233129,"MULTIPOLYGON(((-73.971082407957 40.7089045260726,-73.9702188680761 40.7100383025227,-73.9684917883144 40.7100383025227,-73.9676282484335 40.7089045260726,-73.9684917883144 40.7077707303186,-73.9702188680761 40.7077707303186,-73.971082407957 40.7089045260726)))"
20740,233130,"MULTIPOLYGON(((-73.971082407957 40.7111720596689,-73.9702188680761 40.712305797511,-73.9684917883144 40.712305797511,-73.9676282484335 40.7111720596689,-73.9684917883144 40.7100383025227,-73.9702188680761 40.7100383025227,-73.971082407957 40.7111720596689)))"
20741,233131,"MULTIPOLYGON(((-73.971082407957 40.713439516049,-73.9702188680761 40.7145732152828,-73.9684917883144 40.7145732152828,-73.9676282484335 40.713439516049,-73.9684917883144 40.712305797511,-73.9702188680761 40.712305797511,-73.971082407957 40.713439516049)))"
20742,233132,"MULTIPOLYGON(((-73.971082407957 40.7157068952121,-73.9702188680761 40.7168405558369,-73.9684917883144 40.7168405558369,-73.9676282484335 40.7157068952121,-73.9684917883144 40.7145732152828,-73.9702188680761 40.7145732152828,-73.971082407957 40.7157068952121)))"
20743,233133,"MULTIPOLYGON(((-73.971082407957 40.7179741971571,-73.9702188680761 40.7191078191726,-73.9684917883144 40.7191078191726,-73.9676282484335 40.7179741971571,-73.9684917883144 40.7168405558369,-73.9702188680761 40.7168405558369,-73.971082407957 40.7179741971571)))"
20744,233134,"MULTIPOLYGON(((-73.971082407957 40.7202414218832,-73.9702188680761 40.7213750052889,-73.9684917883144 40.7213750052889,-73.9676282484335 40.7202414218832,-73.9684917883144 40.7191078191726,-73.9702188680761 40.7191078191726,-73.971082407957 40.7202414218832)))"
20745,233135,"MULTIPOLYGON(((-73.971082407957 40.7225085693895,-73.9702188680761 40.7236421141849,-73.9684917883144 40.7236421141849,-73.9676282484335 40.7225085693895,-73.9684917883144 40.7213750052889,-73.9702188680761 40.7213750052889,-73.971082407957 40.7225085693895)))"
20746,233136,"MULTIPOLYGON(((-73.971082407957 40.7247756396749,-73.9702188680761 40.7259091458596,-73.9684917883144 40.7259091458596,-73.9676282484335 40.7247756396749,-73.9684917883144 40.7236421141849,-73.9702188680761 40.7236421141849,-73.971082407957 40.7247756396749)))"
20747,233137,"MULTIPOLYGON(((-73.971082407957 40.7270426327387,-73.9702188680761 40.7281761003121,-73.9684917883144 40.7281761003121,-73.9676282484335 40.7270426327387,-73.9684917883144 40.7259091458596,-73.9702188680761 40.7259091458596,-73.971082407957 40.7270426327387)))"
20748,233138,"MULTIPOLYGON(((-73.971082407957 40.7293095485798,-73.9702188680761 40.7304429775416,-73.9684917883144 40.7304429775416,-73.9676282484335 40.7293095485798,-73.9684917883144 40.7281761003121,-73.9702188680761 40.7281761003121,-73.971082407957 40.7293095485798)))"
20749,233139,"MULTIPOLYGON(((-73.971082407957 40.7315763871974,-73.9702188680761 40.7327097775471,-73.9684917883144 40.7327097775471,-73.9676282484335 40.7315763871974,-73.9684917883144 40.7304429775416,-73.9702188680761 40.7304429775416,-73.971082407957 40.7315763871974)))"
20750,233140,"MULTIPOLYGON(((-73.971082407957 40.7338431485906,-73.9702188680761 40.7349765003277,-73.9684917883144 40.7349765003277,-73.9676282484335 40.7338431485906,-73.9684917883144 40.7327097775471,-73.9702188680761 40.7327097775471,-73.971082407957 40.7338431485906)))"
20751,233141,"MULTIPOLYGON(((-73.971082407957 40.7361098327584,-73.9702188680761 40.7372431458824,-73.9684917883144 40.7372431458824,-73.9676282484335 40.7361098327584,-73.9684917883144 40.7349765003277,-73.9702188680761 40.7349765003277,-73.971082407957 40.7361098327584)))"
20752,233142,"MULTIPOLYGON(((-73.971082407957 40.7383764396998,-73.9702188680761 40.7395097142104,-73.9684917883144 40.7395097142104,-73.9676282484335 40.7383764396998,-73.9684917883144 40.7372431458824,-73.9702188680761 40.7372431458824,-73.971082407957 40.7383764396998)))"
20753,233143,"MULTIPOLYGON(((-73.971082407957 40.7406429694141,-73.9702188680761 40.7417762053108,-73.9684917883144 40.7417762053108,-73.9676282484335 40.7406429694141,-73.9684917883144 40.7395097142104,-73.9702188680761 40.7395097142104,-73.971082407957 40.7406429694141)))"
20754,233144,"MULTIPOLYGON(((-73.971082407957 40.7429094219003,-73.9702188680761 40.7440426191826,-73.9684917883144 40.7440426191826,-73.9676282484335 40.7429094219003,-73.9684917883144 40.7417762053108,-73.9702188680761 40.7417762053108,-73.971082407957 40.7429094219003)))"
20755,233145,"MULTIPOLYGON(((-73.971082407957 40.7451757971575,-73.9702188680761 40.7463089558248,-73.9684917883144 40.7463089558248,-73.9676282484335 40.7451757971575,-73.9684917883144 40.7440426191826,-73.9702188680761 40.7440426191826,-73.971082407957 40.7451757971575)))"
20756,233146,"MULTIPOLYGON(((-73.971082407957 40.7474420951846,-73.9702188680761 40.7485752152367,-73.9684917883144 40.7485752152367,-73.9676282484335 40.7474420951846,-73.9684917883144 40.7463089558248,-73.9702188680761 40.7463089558248,-73.971082407957 40.7474420951846)))"
20757,233147,"MULTIPOLYGON(((-73.971082407957 40.749708315981,-73.9702188680761 40.7508413974173,-73.9684917883144 40.7508413974173,-73.9676282484335 40.749708315981,-73.9684917883144 40.7485752152367,-73.9702188680761 40.7485752152367,-73.971082407957 40.749708315981)))"
20758,233148,"MULTIPOLYGON(((-73.971082407957 40.7519744595455,-73.9702188680761 40.7531075023656,-73.9684917883144 40.7531075023656,-73.9676282484335 40.7519744595455,-73.9684917883144 40.7508413974173,-73.9702188680761 40.7508413974173,-73.971082407957 40.7519744595455)))"
20759,233149,"MULTIPOLYGON(((-73.971082407957 40.7542405258774,-73.9702188680761 40.7553735300808,-73.9684917883144 40.7553735300808,-73.9676282484335 40.7542405258774,-73.9684917883144 40.7531075023656,-73.9702188680761 40.7531075023656,-73.971082407957 40.7542405258774)))"
20760,233150,"MULTIPOLYGON(((-73.971082407957 40.7565065149757,-73.9702188680761 40.7576394805619,-73.9684917883144 40.7576394805619,-73.9676282484335 40.7565065149757,-73.9684917883144 40.7553735300808,-73.9702188680761 40.7553735300808,-73.971082407957 40.7565065149757)))"
20761,233151,"MULTIPOLYGON(((-73.971082407957 40.7587724268394,-73.9702188680761 40.7599053538081,-73.9684917883144 40.7599053538081,-73.9676282484335 40.7587724268394,-73.9684917883144 40.7576394805619,-73.9702188680761 40.7576394805619,-73.971082407957 40.7587724268394)))"
20762,233152,"MULTIPOLYGON(((-73.971082407957 40.7610382614678,-73.9702188680761 40.7621711498184,-73.9684917883144 40.7621711498184,-73.9676282484335 40.7610382614678,-73.9684917883144 40.7599053538081,-73.9702188680761 40.7599053538081,-73.971082407957 40.7610382614678)))"
20763,233153,"MULTIPOLYGON(((-73.971082407957 40.7633040188598,-73.9702188680761 40.7644368685919,-73.9684917883144 40.7644368685919,-73.9676282484335 40.7633040188598,-73.9684917883144 40.7621711498184,-73.9702188680761 40.7621711498184,-73.971082407957 40.7633040188598)))"
20764,233154,"MULTIPOLYGON(((-73.971082407957 40.7655696990145,-73.9702188680761 40.7667025101277,-73.9684917883144 40.7667025101277,-73.9676282484335 40.7655696990145,-73.9684917883144 40.7644368685919,-73.9702188680761 40.7644368685919,-73.971082407957 40.7655696990145)))"
20765,233155,"MULTIPOLYGON(((-73.971082407957 40.7678353019311,-73.9702188680761 40.7689680744248,-73.9684917883144 40.7689680744248,-73.9676282484335 40.7678353019311,-73.9684917883144 40.7667025101277,-73.9702188680761 40.7667025101277,-73.971082407957 40.7678353019311)))"
20766,233156,"MULTIPOLYGON(((-73.971082407957 40.7701008276087,-73.9702188680761 40.7712335614825,-73.9684917883144 40.7712335614825,-73.9676282484335 40.7701008276087,-73.9684917883144 40.7689680744248,-73.9702188680761 40.7689680744248,-73.971082407957 40.7701008276087)))"
20767,233157,"MULTIPOLYGON(((-73.971082407957 40.7723662760462,-73.9702188680761 40.7734989712998,-73.9684917883144 40.7734989712998,-73.9676282484335 40.7723662760462,-73.9684917883144 40.7712335614825,-73.9702188680761 40.7712335614825,-73.971082407957 40.7723662760462)))"
20768,233158,"MULTIPOLYGON(((-73.971082407957 40.7746316472429,-73.9702188680761 40.7757643038757,-73.9684917883144 40.7757643038757,-73.9676282484335 40.7746316472429,-73.9684917883144 40.7734989712998,-73.9702188680761 40.7734989712998,-73.971082407957 40.7746316472429)))"
20769,233159,"MULTIPOLYGON(((-73.971082407957 40.7768969411978,-73.9702188680761 40.7780295592093,-73.9684917883144 40.7780295592093,-73.9676282484335 40.7768969411978,-73.9684917883144 40.7757643038757,-73.9702188680761 40.7757643038757,-73.971082407957 40.7768969411978)))"
20770,233160,"MULTIPOLYGON(((-73.971082407957 40.77916215791,-73.9702188680761 40.7802947372999,-73.9684917883144 40.7802947372999,-73.9676282484335 40.77916215791,-73.9684917883144 40.7780295592093,-73.9702188680761 40.7780295592093,-73.971082407957 40.77916215791)))"
20771,233161,"MULTIPOLYGON(((-73.971082407957 40.7814272973786,-73.9702188680761 40.7825598381463,-73.9684917883144 40.7825598381463,-73.9676282484335 40.7814272973786,-73.9684917883144 40.7802947372999,-73.9702188680761 40.7802947372999,-73.971082407957 40.7814272973786)))"
20772,233162,"MULTIPOLYGON(((-73.971082407957 40.7836923596027,-73.9702188680761 40.7848248617478,-73.9684917883144 40.7848248617478,-73.9676282484335 40.7836923596027,-73.9684917883144 40.7825598381463,-73.9702188680761 40.7825598381463,-73.971082407957 40.7836923596027)))"
20773,233163,"MULTIPOLYGON(((-73.971082407957 40.7859573445814,-73.9702188680761 40.7870898081035,-73.9684917883144 40.7870898081035,-73.9676282484335 40.7859573445814,-73.9684917883144 40.7848248617478,-73.9702188680761 40.7848248617478,-73.971082407957 40.7859573445814)))"
20774,233164,"MULTIPOLYGON(((-73.971082407957 40.7882222523138,-73.9702188680761 40.7893546772123,-73.9684917883144 40.7893546772123,-73.9676282484335 40.7882222523138,-73.9684917883144 40.7870898081035,-73.9702188680761 40.7870898081035,-73.971082407957 40.7882222523138)))"
20775,233165,"MULTIPOLYGON(((-73.971082407957 40.7904870827989,-73.9702188680761 40.7916194690735,-73.9684917883144 40.7916194690735,-73.9676282484335 40.7904870827989,-73.9684917883144 40.7893546772123,-73.9702188680761 40.7893546772123,-73.971082407957 40.7904870827989)))"
20776,233166,"MULTIPOLYGON(((-73.971082407957 40.792751836036,-73.9702188680761 40.7938841836861,-73.9684917883144 40.7938841836861,-73.9676282484335 40.792751836036,-73.9684917883144 40.7916194690735,-73.9702188680761 40.7916194690735,-73.971082407957 40.792751836036)))"
20777,233167,"MULTIPOLYGON(((-73.971082407957 40.7950165120239,-73.9702188680761 40.7961488210493,-73.9684917883144 40.7961488210493,-73.9676282484335 40.7950165120239,-73.9684917883144 40.7938841836861,-73.9702188680761 40.7938841836861,-73.971082407957 40.7950165120239)))"
20778,233168,"MULTIPOLYGON(((-73.971082407957 40.797281110762,-73.9702188680761 40.798413381162,-73.9684917883144 40.798413381162,-73.9676282484335 40.797281110762,-73.9684917883144 40.7961488210493,-73.9702188680761 40.7961488210493,-73.971082407957 40.797281110762)))"
20779,233169,"MULTIPOLYGON(((-73.971082407957 40.7995456322492,-73.9702188680761 40.8006778640235,-73.9684917883144 40.8006778640235,-73.9676282484335 40.7995456322492,-73.9684917883144 40.798413381162,-73.9702188680761 40.798413381162,-73.971082407957 40.7995456322492)))"
20780,233170,"MULTIPOLYGON(((-73.971082407957 40.8018100764847,-73.9702188680761 40.8029422696327,-73.9684917883144 40.8029422696327,-73.9676282484335 40.8018100764847,-73.9684917883144 40.8006778640235,-73.9702188680761 40.8006778640235,-73.971082407957 40.8018100764847)))"
20921,233311,"MULTIPOLYGON(((-73.9684917883144 40.7009675504213,-73.9676282484335 40.7021014619957,-73.9659011686717 40.7021014619957,-73.9650376287908 40.7009675504213,-73.9659011686717 40.6998336195439,-73.9676282484335 40.6998336195439,-73.9684917883144 40.7009675504213)))"
20922,233312,"MULTIPOLYGON(((-73.9684917883144 40.703235354267,-73.9676282484335 40.7043692272351,-73.9659011686717 40.7043692272351,-73.9650376287908 40.703235354267,-73.9659011686717 40.7021014619957,-73.9676282484335 40.7021014619957,-73.9684917883144 40.703235354267)))"
20923,233313,"MULTIPOLYGON(((-73.9684917883144 40.7055030808998,-73.9676282484335 40.706636915261,-73.9659011686717 40.706636915261,-73.9650376287908 40.7055030808998,-73.9659011686717 40.7043692272351,-73.9676282484335 40.7043692272351,-73.9684917883144 40.7055030808998)))"
20924,233314,"MULTIPOLYGON(((-73.9684917883144 40.7077707303186,-73.9676282484335 40.7089045260726,-73.9659011686717 40.7089045260726,-73.9650376287908 40.7077707303186,-73.9659011686717 40.706636915261,-73.9676282484335 40.706636915261,-73.9684917883144 40.7077707303186)))"
20925,233315,"MULTIPOLYGON(((-73.9684917883144 40.7100383025227,-73.9676282484335 40.7111720596689,-73.9659011686717 40.7111720596689,-73.9650376287908 40.7100383025227,-73.9659011686717 40.7089045260726,-73.9676282484335 40.7089045260726,-73.9684917883144 40.7100383025227)))"
20926,233316,"MULTIPOLYGON(((-73.9684917883144 40.712305797511,-73.9676282484335 40.713439516049,-73.9659011686717 40.713439516049,-73.9650376287908 40.712305797511,-73.9659011686717 40.7111720596689,-73.9676282484335 40.7111720596689,-73.9684917883144 40.712305797511)))"
